,URL,Roaster Location_search,Roaster Latitude,Roaster Longitude
0,https://www.coffeereview.com/review/100-arabica-100-italiano/,"Caffe Bomrad, Torino, Italy",45.0703155,7.6868552
1,https://www.coffeereview.com/review/100-arabica-black-label-ese-pod/,"Lucaff?, Padenghe sul Garda, Italy",45.4958159,10.511448
2,https://www.coffeereview.com/review/100-arabica-coffee-puerto-rico/,"Caribeans, San Juan, Puerto Rico",18.454191,-66.0705833
3,https://www.coffeereview.com/review/100-arabica-freeze-dried-colombian-instant-coffee/,"Waka Coffee, Los Angeles, California",34.0549076,-118.242643
4,https://www.coffeereview.com/review/100-arabica-instant-coffee/,"Yuban, Northfield, Illinois",42.09975,-87.7808967
5,https://www.coffeereview.com/review/100-arabica/,"Great Value (Wal-Mart), Bentonville, Arkansas",36.3723561,-94.21021410000002
6,https://www.coffeereview.com/review/100-colombia-dark-roast/,"Kirkland Signature (Costco), Seattle, Washington",47.5653465,-122.3304717
7,https://www.coffeereview.com/review/100-colombia-instant-coffee/,"Trader Joe's, Monrovia, California",34.1379703,-118.012129
8,https://www.coffeereview.com/review/100-colombian-2/,"Yuban, Rye Brook, New York",41.0188032,-73.6813591
9,https://www.coffeereview.com/review/100-colombian-3/,"Folgers, Cincinnati, Ohio",39.1031182,-84.5120196
10,https://www.coffeereview.com/review/100-colombian-4/,"Folgers, Orrville, Ohio",40.8474375,-81.7623526
11,https://www.coffeereview.com/review/100-colombian-5/,"Great Value (Walmart), Bentonville, Arkansas",36.3574782,-94.2146461
12,https://www.coffeereview.com/review/100-colombian-6/,"Eight O'Clock Coffee (Walmart), Montvale, New Jersey",41.05960049999999,-74.05266759999999
13,https://www.coffeereview.com/review/100-colombian-ground-coffee/,"Safeway Kitchens, Pleasanton, California",37.6604484,-121.8757968
14,https://www.coffeereview.com/review/100-colombian-medium-roast/,"Maxwell House, Northfield, Illinois",42.09975,-87.7808967
15,https://www.coffeereview.com/review/100-colombian-realcup-capsule/,"Brown Gold, Mississauga, Canada",43.5933416,-79.6421639
16,https://www.coffeereview.com/review/100-colombian-whole-bean/,"Eight O'Clock Coffee, Montvale, New Jersey",41.0446809,-74.0818536
17,https://www.coffeereview.com/review/100-colombian/,"Yuban Coffee Company, White Plains, New York",41.0332209,-73.7650415
18,https://www.coffeereview.com/review/100-colombia/,"HealthWise Gourmet Low Acid Coffee, Deer Park, Illinois",42.1608585,-88.0814651
19,https://www.coffeereview.com/review/100-ethiopian-k-cup/,"Brown Gold, Mississauga, Canada",43.5933416,-79.6421639
20,https://www.coffeereview.com/review/100-ethiopian/,"Brown Gold, Mississauga, Canada",43.5933416,-79.6421639
21,https://www.coffeereview.com/review/100-guatemalan-highland-arabica-coffee/,"Cafe P11, Antigua, Guatemala",14.5637143,-90.73744289999999
22,https://www.coffeereview.com/review/100-guatemalan/,"Hill's Bros. Coffee, San Francisco, California",37.7894748,-122.3892934
23,https://www.coffeereview.com/review/100-hawaiian-coffee-hamakua-estate/,"Javaloha, Pa'auilo, Hawaii",20.039111,-155.3679615
24,https://www.coffeereview.com/review/100-jamaica-blue-mountain/,"Stoneleigh Coffee, Toronto, Ontario, Canada",43.6773341,-79.4979573
25,https://www.coffeereview.com/review/100-kau-classic/,"Rusty's Hawaiian, Pahala, Hawaii",19.2025209,-155.477252
26,https://www.coffeereview.com/review/100-kau-coffee-medium-roast/,"Rusty's Hawaiian, Pahala, Hawaii",19.2025209,-155.477252
27,https://www.coffeereview.com/review/100-kau-navarro/,"Pacific Coffee Research, Kealakekua, Kona, “Big Island” of Hawai’i",19.7335652,-155.9893592
28,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina-2/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
29,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina-3/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
30,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina-4/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
31,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina-5/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
32,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina-6/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
33,https://www.coffeereview.com/review/100-kona-bourbon-pointu-laurina/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
34,https://www.coffeereview.com/review/100-kona-bourbon/,"Hala Tree Kona Coffee, Captain Cook, Hawaii",19.4827139,-155.8988217
35,https://www.coffeereview.com/review/100-kona-coffee-medium-roast/,"Kona Cafe, Captain Cook, Hawaii",19.4554834,-155.8798777
36,https://www.coffeereview.com/review/100-kona-coffee/,"Starbucks Reserve Roastery, Seattle, Washington",47.61404,-122.3281
37,https://www.coffeereview.com/review/100-kona-estate-grade/,"Moonstruck Farm, Captain Cook, Hawaii",19.4889833,-155.9101252
38,https://www.coffeereview.com/review/100-kona-extra-fancy-2/,"Kona Hills Coffee, Captain Cook, Hawai’i",19.435537,-155.871376
39,https://www.coffeereview.com/review/100-kona-extra-fancy/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
40,https://www.coffeereview.com/review/100-kona-fancy/,"Downtown Coffee, Honolulu, Hawaii",21.3091011,-157.8625326
41,https://www.coffeereview.com/review/100-kona-grown-brazilian-typica/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
42,https://www.coffeereview.com/review/100-kona-high-mountain-io-extra-fancy/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
43,https://www.coffeereview.com/review/100-kona-high-mountain-io-fancy-2/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
44,https://www.coffeereview.com/review/100-kona-high-mountain-io-fancy/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
45,https://www.coffeereview.com/review/100-kona-k-cup/,"Green Mountain Coffee, Waterbury, Vermont",44.3350974,-72.75185479999999
46,https://www.coffeereview.com/review/100-kona-medium-roast/,"Trader Joe's, Pasadena, California",34.1476527,-118.144302
47,https://www.coffeereview.com/review/100-kona-pau-hana-estate-organic/,"Pele Plantations, Honaunau, Hawaii",19.421344,-155.8777429
48,https://www.coffeereview.com/review/100-kona-peaberry-dark-roast/,"Bay View Farm, Honaunau, Hawaii",19.4419172,-155.8896248
49,https://www.coffeereview.com/review/100-kona-private-reserve/,"Hula Daddy, Holualoa, Hawaii",19.6798923,-155.9702264
50,https://www.coffeereview.com/review/100-kona-sl-28/,"Hula Daddy Kona Coffee, Holualoa, Hawaii",19.6798923,-155.9702264
51,https://www.coffeereview.com/review/100-kona-typica/,"Kona Farm Direct, Holualoa, Hawaii",19.6351617,-155.9497219
52,https://www.coffeereview.com/review/100-kona/,"Green Mountain Coffee, Waterbury, Vermont",44.3350974,-72.75185479999999
53,https://www.coffeereview.com/review/100-organic-specialty-arabica/,"Colibrije Specialty Coffee, Mexico City, Mexico",19.2841655,-98.94137789999999
54,https://www.coffeereview.com/review/100-percent-kona-coffee-extra-fancy-medium-roast/,"Kona Cafe, Captain Cook, Hawaii",19.4554834,-155.8798777
55,https://www.coffeereview.com/review/100-percent-kona/,"J. Tudor Estate, Holualoa, Hawaii",19.646796,-155.9274138
56,https://www.coffeereview.com/review/100-percent-mexican-organic/,"Finca Las Nieves, San Juan Lachao, Oaxaca, Mexico",16.1577714,-97.12446159999999
57,https://www.coffeereview.com/review/100-percent-puna-kazumura-reserve-peaberry-medium-dark/,"Big Island Coffee Roasters, Mountain View, Hawaii",19.5305612,-155.131581
58,https://www.coffeereview.com/review/100-peruvian-realcup-capsule/,"Brown Gold, Mississauga, Canada",43.5933416,-79.6421639
59,https://www.coffeereview.com/review/100-pure-jamaican-blue-mountain-coffee/,"Dauphin Kaffee, Miami, Florida",25.7616798,-80.1917902
60,https://www.coffeereview.com/review/100-pure-mexican/,"Finca Las Nieves, San Juan Lachao, Oaxaca, Mexico",16.1577714,-97.12446159999999
61,https://www.coffeereview.com/review/100-sumatra-lintong/,"Trader Joe's, Monrovia, California",34.1379703,-118.012129
62,https://www.coffeereview.com/review/100-tanzanian/,"Coffees of the World (Sam's Club), San Francisco, California",37.7749295,-122.4194155
63,https://www.coffeereview.com/review/100-waialua-peaberry/,"Daylight Mind Coffee Company, Kailua, Kona",19.6362496,-155.9921938
64,https://www.coffeereview.com/review/12680/,"Wonderstate Coffee, Driftless, Wisconsin",43.7844397,-88.7878678
65,https://www.coffeereview.com/review/12829/,"Temple Coffee and Tea, Sacramento, California",38.5781342,-121.4944209
66,https://www.coffeereview.com/review/130-blend/,"Jaunt Coffee Roasters, San Diego, California",32.8965857,-117.1374155
67,https://www.coffeereview.com/review/13867/,"Green Mountain Coffee, Waterbury, Vermont",44.3350974,-72.75185479999999
68,https://www.coffeereview.com/review/14080/,"Temple Coffee and Tea, Sacramento, California",38.5781342,-121.4944209
69,https://www.coffeereview.com/review/14440/,"Big Nose Cafe, Hsinchu, Taiwan, China",24.8138287,120.9674798
70,https://www.coffeereview.com/review/14th-street-espresso/,"De La Paz Coffee, San Francisco, California",37.7794661,-122.4102894
71,https://www.coffeereview.com/review/165-espresso/,"Barrington Coffee Roasting Co., Lee, Massachusetts",42.28408810000001,-73.2572708
72,https://www.coffeereview.com/review/18743/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
73,https://www.coffeereview.com/review/1971-nicaragua-viennese-roast/,"Las Chicas Del Café, London, Ontario, Canada",42.92149999999999,-81.2607
74,https://www.coffeereview.com/review/19793/,"modcup coffee, Jersey City, New Jersey",40.745012,-74.0438276
75,https://www.coffeereview.com/review/1994-blend-2/,"Coffee by Design, Portland, Maine",43.6661104,-70.2565537
76,https://www.coffeereview.com/review/1994-blend/,"Coffee by Design, Portland, Maine",43.6661104,-70.2565537
77,https://www.coffeereview.com/review/2007-ethiopia-limited-yirgacheffe-idido-teramal/,"Paradise Roasters, Ramsey, Minnesota",45.2611,-93.45
78,https://www.coffeereview.com/review/2012-esmeralda-special-natural-panama/,"CafeTaster, I-Lan City, Taiwan",24.7591148,121.7537404
79,https://www.coffeereview.com/review/2019-celebration/,"Highwire Coffee Roasters, Emeryville, California",37.8436858,-122.2518736
80,https://www.coffeereview.com/review/2020-savage-auction-deborah-carbonic-macerated-natural-geisha/,"Kakalove Cafe, Chia-Yi, Taiwan",23.4741204,120.4333647
81,https://www.coffeereview.com/review/23896/,"Mostra Coffee, San Diego, California",32.715738,-117.1610838
82,https://www.coffeereview.com/review/24015/,"Coffee Please, Taipei, Taiwan",25.1377344,121.485176
83,https://www.coffeereview.com/review/40-hour-ethiopia-girma-eshetu/,"Columbia Street Roastery, Champaign, Illinois",40.1211972,-88.2420722
84,https://www.coffeereview.com/review/40-sardines-blend/,"The Roasterie, Kansas City, Missouri",39.0997265,-94.5785667
85,https://www.coffeereview.com/review/401-italian-style-espresso-blend/,"AKA Coffee Roasters, Xitun District, Taichung, Taiwan",24.1769764,120.6424333
86,https://www.coffeereview.com/review/414-kenya-sl34/,"Mr. Chao Coffee, New Taipei City, Taiwan",25.0169826,121.4627868
87,https://www.coffeereview.com/review/420-french-roast/,"Red Rooster Coffee Roaster, Floyd, Virginia",36.9164429,-80.3093313
88,https://www.coffeereview.com/review/423-blend/,"Roast House, Spokane, Washington",47.68462299999999,-117.40377
89,https://www.coffeereview.com/review/44%cb%9an-68%cb%9aw-bar-harbor/,"Coffee Hound, Brewer, Maine",44.7851034,-68.7674243
90,https://www.coffeereview.com/review/5a-poniente-2/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
91,https://www.coffeereview.com/review/5a-poniente-3/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
92,https://www.coffeereview.com/review/5a-poniente-4/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
93,https://www.coffeereview.com/review/5a-poniente-5/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
94,https://www.coffeereview.com/review/5a-poniente/,"El Gran Café, Antigua, Guatemala",14.5562069,-90.7346424
95,https://www.coffeereview.com/review/5a-sur-2/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
96,https://www.coffeereview.com/review/5a-sur-3/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
97,https://www.coffeereview.com/review/5a-sur-4/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
98,https://www.coffeereview.com/review/5a-sur-5/,"El Gran Cafe, Antigua, Guatemala",14.5562069,-90.7346424
99,https://www.coffeereview.com/review/5a-sur/,"El Gran Café, Antigua, Guatemala",14.5562069,-90.7346424
100,https://www.coffeereview.com/review/5s-select-coffee-bean/,"Belray Coffee, Shanghai, China",31.230416,121.473701
101,https://www.coffeereview.com/review/6-tigers-aged-sumatra/,"The Roasterie, Kansas City, Missouri",39.0997265,-94.5785667
102,https://www.coffeereview.com/review/704-blend/,"Charlotte Coffee Company, Charlotte, North Carolina",35.1938934,-80.7856606
103,https://www.coffeereview.com/review/9-bar/,"Fidalgo Coffee, Burlington, Washington",48.4905193,-122.325606
104,https://www.coffeereview.com/review/90-mile-stretch-espresso-ese-pod/,"Island Joe's Coffee, Key West, Florida",24.5591682,-81.80484109999999
105,https://www.coffeereview.com/review/90-mile-stretch-espresso/,"Island Joe's Coffee, Key West, Florida",24.5591682,-81.80484109999999
106,https://www.coffeereview.com/review/a-cafe-kind-of-day-colombian-pod/,"Melitta, Clearwater, Florida",27.8987422,-82.7118485
107,https://www.coffeereview.com/review/aa-green/,,,
108,https://www.coffeereview.com/review/abu-natural-panama-geisha/,"Klatch Coffee, Los Angeles, California",33.9421889,-118.3999144
109,https://www.coffeereview.com/review/abyssinian-blend/,"Indigenous Coffees, Santa Barbara, California",34.420285,-119.698935
110,https://www.coffeereview.com/review/acacia-hills-geisha/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
111,https://www.coffeereview.com/review/acatenango-pacamara-natural/,"Qin Mi Coffee, Taoyuan City, Taiwan",24.9925185,121.305975
112,https://www.coffeereview.com/review/acatenango-santa-felisa-wild-yeast-natural-sudan-rume-full-moon-lot-4/,"Kakalove Cafe, Chia-Yi, Taiwan",23.4741204,120.4333647
113,https://www.coffeereview.com/review/ace-espresso-2/,"Propeller Coffee, Toronto, Ontario, Canada",43.6594069,-79.44491300000001
114,https://www.coffeereview.com/review/ace-espresso-3/,"Propeller Coffee, Toronto, Ontario, Canada",43.6594069,-79.44491300000001
115,https://www.coffeereview.com/review/ace-espresso-4/,"Propeller Coffee, Toronto, Ontario, Canada",43.6594069,-79.44491300000001
116,https://www.coffeereview.com/review/ace-espresso/,"Propeller Coffee, Toronto, Ontario, Canada",43.6594069,-79.44491300000001
117,https://www.coffeereview.com/review/aces-la-juntas/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
118,https://www.coffeereview.com/review/adado-shara-ethiopia-washed/,"Lexington Coffee Roasters, Lexington, Virginia",37.785125,-79.44154999999999
119,https://www.coffeereview.com/review/adame-gorbota-espresso/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
120,https://www.coffeereview.com/review/adame-gorbota-ethiopia/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
121,https://www.coffeereview.com/review/adanech-ethiopia-guji/,"Steady State Roasting Company, Carlsbad, California",33.1646063,-117.3522321
122,https://www.coffeereview.com/review/addis-katema/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
123,https://www.coffeereview.com/review/ademe-bedane-ethiopia-northern-italian-espresso-roast/,"Terroir Coffee, Acton, Massachusetts",42.4850931,-71.43284
124,https://www.coffeereview.com/review/aeknauli-sumatra/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
125,https://www.coffeereview.com/review/africa-kitamu/,"Starbucks Coffee, Seattle, Washington",47.64975,-122.3499553
126,https://www.coffeereview.com/review/african-classic/,"O'Henry's Coffees, Homewood, Alabama",33.4717732,-86.80082279999999
127,https://www.coffeereview.com/review/african-dance-espresso-blend/,"Night & Bean Coffee, Hsinchu, Taiwan",24.8138287,120.9674798
128,https://www.coffeereview.com/review/african-kitamu/,"Starbucks Coffee, Seattle, Washington",47.64975,-122.3499553
129,https://www.coffeereview.com/review/african-romance-blend/,"Coffeebox Coffee, Taipei, Taiwan",25.0257955,121.5382542
130,https://www.coffeereview.com/review/african-summer-blend/,"Caffe Pronto Coffee Roastery, Annapolis, Maryland",38.976057,-76.51245899999999
131,https://www.coffeereview.com/review/aged-celebes/,"Moore Coffee, Ventura, California",34.2994818,-119.2981223
132,https://www.coffeereview.com/review/aged-pikos-peaberry/,"Doi Chaang Coffee, Calgary, Alberta, Canada",51.04473309999999,-114.0718831
133,https://www.coffeereview.com/review/aged-sumatra-2/,"Silver Canyon Coffee, Boulder, Colorado",40.0763967,-105.2782381
134,https://www.coffeereview.com/review/aged-sumatra-3/,"La Mill Coffee, Alhambra, California",34.0814576,-118.1549649
135,https://www.coffeereview.com/review/aged-sumatra-4/,"Peet's Coffee & Tea, Berkeley, California",37.8311524,-122.2871268
136,https://www.coffeereview.com/review/aged-sumatra-espresso/,"Telluride Coffee Roasters, Telluride, Colorado",37.9463357,-107.8766606
137,https://www.coffeereview.com/review/aged-sumatra-lintong-vintage-2004/,"Paradise Roasters, Ramsey, Minnesota",45.2611,-93.45
138,https://www.coffeereview.com/review/aged-sumatra-mandh-pawani-2/,"Armeno Coffee, Northborough, Massachusetts",42.2921965,-71.6579805
139,https://www.coffeereview.com/review/aged-sumatra-mandh-pawani/,"Armeno Coffee, Northborough, Massachusetts",42.2921965,-71.6579805
140,https://www.coffeereview.com/review/aged-sumatra-mandheling/,"Alpen Sierra Coffee, South Lake Tahoe, California",38.939926,-119.9771868
141,https://www.coffeereview.com/review/aged-sumatra-semiga/,"Paradise Roasters, Minneapolis, Minnesota",44.977753,-93.2650108
142,https://www.coffeereview.com/review/aged-sumatra-ulos-batak-2015/,"Paradise Roasters, Minneapolis, Minnesota",44.977753,-93.2650108
143,https://www.coffeereview.com/review/aged-sumatra-ulos-batak-peaberry/,"Equator Coffees & Teas, San Rafael, California",37.9654242,-122.5230484
144,https://www.coffeereview.com/review/aged-sumatra/,"Allegro Coffee Roasters, Boulder, Colorado",40.0189728,-105.2747406
145,https://www.coffeereview.com/review/aipep-bolivian-fair-trade-espresso/,"Just Coffee Cooperative, Madison, Wisconsin",43.1226612,-89.3243478
146,https://www.coffeereview.com/review/akita-espresso-blend/,"Buon Caffe, Taipei, Taiwan",25.0055574,121.4902343
147,https://www.coffeereview.com/review/alaka-ethiopia/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
148,https://www.coffeereview.com/review/alamendah-patuha-coffee/,"Mother Pigeons, Jakarta, Indonesia",-6.1944491,106.8229198
149,https://www.coffeereview.com/review/alamid-coffee-kopi-luwak/,"Faustino Coffee, Ontario, California",34.0645932,-117.6483422
150,https://www.coffeereview.com/review/alans-blend/,"Polly's Gourmet Coffee, Long Beach, California",33.8189853,-118.1455766
151,https://www.coffeereview.com/review/alemu-bukato-espresso/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
152,https://www.coffeereview.com/review/alemu-bukato-ethiopia/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
153,https://www.coffeereview.com/review/alemu-kochere-yirgacheffe/,"Bird Rock Coffee Roasters, La Jolla, California",32.8790308,-117.2325748
154,https://www.coffeereview.com/review/alishan-natural/,"Grass Coffee Roaster, Yilan, Taiwan",24.7021073,121.7377502
155,https://www.coffeereview.com/review/alishan-taiwan/,"Le Brewlife, Taichung, Taiwan",24.1629765,120.6746104
156,https://www.coffeereview.com/review/alishan-washed/,"Grass Coffee Roaster, Yilan, Taiwan",24.7021073,121.7377502
157,https://www.coffeereview.com/review/all-rise/,"RND & Red Rooster Coffee Roaster, Roanoke, Virginia and Floyd, Virginia",37.2709116,-79.94494949999999
158,https://www.coffeereview.com/review/alma-estate-panama-natural/,"Dragonfly Coffee Roasters, Boulder, Colorado",40.0189728,-105.2747406
159,https://www.coffeereview.com/review/alma-vieja-10-year-anniversary-blend/,"Old Soul Co., Sacramento, California",38.5749635,-121.4842875
160,https://www.coffeereview.com/review/alto-lagunillas-by-wilson-sucaticona/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
161,https://www.coffeereview.com/review/amalfi-dark-roast/,"Amante Coffee, Roasted in Italy; distributed from Louisville, Colorado",41.87194,12.56738
162,https://www.coffeereview.com/review/amaro-gayo-natural-ethiopia/,"Chocolate Fish Coffee Roasters, Sacramento, California",38.5514713,-121.4889612
163,https://www.coffeereview.com/review/amasia-blend/,"Toca Coffee, Pompton Plains, New Jersey",40.956746,-74.289362
164,https://www.coffeereview.com/review/amazon-haze/,"421 Brew House, Calgary, Alberta, Canada",51.04473309999999,-114.0718831
165,https://www.coffeereview.com/review/amber-forest-espresso-blend/,"Buon Caffe, Taipei, Taiwan",25.0055574,121.4902343
166,https://www.coffeereview.com/review/ambergris-espresso-blend/,"DoubleShot Coffee, Tulsa, Oklahoma",36.13853539999999,-95.9883249
167,https://www.coffeereview.com/review/ambrosia-espresso/,"Caffe Fresco, Pittston, Pennsylvania",41.3259134,-75.78936039999999
168,https://www.coffeereview.com/review/americano-blend-espresso/,"Nongfu Spring Co., Ltd., Hangzhou, China",30.276756,120.133737
169,https://www.coffeereview.com/review/amiable-espresso-blend/,"Mellow Coffee, New Taipei, Taiwan",25.0238746,121.4740009
170,https://www.coffeereview.com/review/amor/,"Amor, Bangkok, Thailand",13.7563309,100.5017651
171,https://www.coffeereview.com/review/amys-blend-2/,"Caribou Coffee, Minneapolis, Minnesota",44.977753,-93.2650108
172,https://www.coffeereview.com/review/amys-blend/,"Caribou Coffee, Minneapolis, Minnesota",44.977753,-93.2650108
173,https://www.coffeereview.com/review/anastasios-blend/,"El Tucan Honduras Estate Coffee, Stuart, Virginia",36.6363992,-80.26939630000001
174,https://www.coffeereview.com/review/andi-sumatra-2/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
175,https://www.coffeereview.com/review/andi-sumatra/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
176,https://www.coffeereview.com/review/angamaza/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
177,https://www.coffeereview.com/review/anniversary-blend-2/,"Temple Coffee, Sacramento, California",38.5798523,-121.4938156
178,https://www.coffeereview.com/review/anniversary-blend-3/,"Caffe Luxxe, Santa Monica, California",34.0472739,-118.490435
179,https://www.coffeereview.com/review/anniversary-blend/,"Barefoot Coffee Roasters, Santa Clara, California",37.3657624,-121.9410338
180,https://www.coffeereview.com/review/antigua-bella-carmona-99/,"Oren's Daily Roast, New York, New York",40.7127753,-74.0059728
181,https://www.coffeereview.com/review/aoyama-espresso-house-blend/,"Cafe Fugu Roasters, Taipei City, Taiwan",25.028223,121.5643633
182,https://www.coffeereview.com/review/apex-blend/,"Torque Coffee, Vancouver, Washington",45.6250736,-122.6734862
183,https://www.coffeereview.com/review/apollo/,"Counter Culture Coffee, Durham, North Carolina",35.996619,-78.88829369999999
184,https://www.coffeereview.com/review/aponte-colombia/,"Lexington Coffee Roasters, Lexington, Virginia",37.785125,-79.44154999999999
185,https://www.coffeereview.com/review/appassionato-decaf/,"Caffe Appassionato, Seattle, Washington",47.632052,-122.3570207
186,https://www.coffeereview.com/review/arabian-mocha-java-2/,"Starbucks Coffee, Seattle, Washington",47.64975,-122.3499553
187,https://www.coffeereview.com/review/arabian-mocha-java-3/,"Equator Estate Coffees & Teas, San Rafael, California",37.9735346,-122.5310874
188,https://www.coffeereview.com/review/arabian-mocha-java-dark-roast/,"Peet's Coffee, Berkeley, California",37.8715226,-122.273042
189,https://www.coffeereview.com/review/arabian-mocha-java/,"Starbucks Coffee, Seattle, Washington",47.64975,-122.3499553
190,https://www.coffeereview.com/review/arabica-excellence/,"Smit & Dorlas, Mijdrecht, The Netherlands",52.20542409999999,4.8717982
191,https://www.coffeereview.com/review/arabica-express-guatemala-antigua/,"Podhead, Narragansett, Rhode Island",41.4500844,-71.44950299999999
192,https://www.coffeereview.com/review/arabica-express-kenya-aa-2/,"Podhead, Narragansett, Rhode Island",41.4500844,-71.44950299999999
193,https://www.coffeereview.com/review/arabica-express-kenya-aa/,"Podhead, Narragansett, Rhode Island",41.4500844,-71.44950299999999
194,https://www.coffeereview.com/review/arabica-express-organic-colombian/,"Podhead, Narragansett, Rhode Island",41.4500844,-71.44950299999999
195,https://www.coffeereview.com/review/arabica-express-sensation-brasil-santos/,"Podhead, Narragansett, Rhode Island",41.4500844,-71.44950299999999
196,https://www.coffeereview.com/review/arabica-wild-kopi-luwak/,"The Bantuan Coffee Foundation, Utrecht, Netherlands",52.09192549999999,5.1229572
197,https://www.coffeereview.com/review/aramo-grade-1-ethiopia-yirgacheffe-natural/,"Blueprint Coffee, St. Louis, Missouri",38.6557311,-90.3005719
198,https://www.coffeereview.com/review/arbor-day-blend-decaffeinated/,"Arbor Day Specialty Coffee, Lincoln, Nebraska",40.815136,-96.70433949999999
199,https://www.coffeereview.com/review/arbor-day-blend/,"Arbor Day Specialty Coffee, Lincoln, Nebraska",40.815136,-96.70433949999999
200,https://www.coffeereview.com/review/ardent-espresso-blend/,"Mellow Coffee, New Taipei, Taiwan",25.0238746,121.4740009
201,https://www.coffeereview.com/review/ardent-ethiopia-natural/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
202,https://www.coffeereview.com/review/ardi-ethiopia-natural/,"Topeca Coffee Roasters, Tulsa, Oklahoma",36.1598912,-95.9759772
203,https://www.coffeereview.com/review/area-code-207/,"Coffee Hound, Brewer, Maine",44.7851034,-68.7674243
204,https://www.coffeereview.com/review/arena-selection-one-yirgacheffe-ethiopia/,"Novo Coffee, Denver, Colorado",39.7624187,-104.979821
205,https://www.coffeereview.com/review/ari-ari-seuri-seuri/,"Noelia Coffee, Paju City (Gyeonggi-do), South Korea",37.7595855,126.7777674
206,https://www.coffeereview.com/review/aria-blend-blonde-roast-k-cup/,"Starbucks, Seattle, Washington",47.6061389,-122.3328481
207,https://www.coffeereview.com/review/aricha-ethiopia-yirgacheffe-natural-process/,"JBC Coffee Roasters, Madison, Wisconsin",43.051081,-89.2787255
208,https://www.coffeereview.com/review/aricha-selection-11-yirgacheffe-ethiopia/,"Novo Coffee, Denver, Colorado",39.7624187,-104.979821
209,https://www.coffeereview.com/review/aricha-selection-seven-ethiopia-yirgacheffe/,"Novo Coffee, Denver, Colorado",39.7624187,-104.979821
210,https://www.coffeereview.com/review/aricha-yirgacheffe-ethiopia/,"Barrington Coffee Roasting Co., Lee, Massachusetts",42.28408810000001,-73.2572708
211,https://www.coffeereview.com/review/arnulfo-leguizamo-colombia/,"Fratello Coffee Roasters, Calgary, Alberta, Canada",51.0192412,-114.0410502
212,https://www.coffeereview.com/review/aroma-19-blend-coffee-beans/,"Seeker Co, Ltd., Taipei, Taiwan",25.0329694,121.5654177
213,https://www.coffeereview.com/review/aroma-coffee/,"Aroma Coffee Roasters, Hoboken, New Jersey",40.726109,-73.998722
214,https://www.coffeereview.com/review/aroma-de-canalaj-guatemala/,"Green Mountain Coffee, Waterbury, Vermont",44.3350974,-72.75185479999999
215,https://www.coffeereview.com/review/arpessio-espresso-capsule-purple/,"Nespresso, Paudex, Switzerland",46.5063515,6.670637500000001
216,https://www.coffeereview.com/review/artemis-true-coffee-blend/,"True Coffee Roasting Studio, Taipei County, Taiwan",25.0131812,121.4748517
